nama,tipe_node,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
Mr. Jealousy,Movie,0.5152886509895325,-0.9971082210540771,-0.5731368064880371,-0.36862713098526,-0.9537728428840637,0.3095211386680603,-0.1479008048772812,1.0551576614379883
McHale's Navy,Movie,-0.832768440246582,0.26735392212867737,-0.2298552542924881,0.8630322217941284,0.3278599977493286,-0.3821878433227539,-0.7176629304885864,1.1632001399993896
Oscar and Lucinda,Movie,2.0418691635131836,0.3183204233646393,0.3060204088687897,0.0019997875206172466,-0.0532047301530838,0.01913413219153881,-0.557020902633667,0.7490191459655762
Smilla's Sense of Snow,Movie,-0.11462164670228958,0.6926606893539429,-0.7412114143371582,-0.04206624627113342,-0.06728895753622055,0.41400834918022156,0.12227647006511688,0.6355444192886353
Trial and Error,Movie,0.8425891995429993,0.30326566100120544,0.8095762133598328,1.3280580043792725,0.16100452840328217,-0.08807127177715302,0.017655905336141586,0.5530998706817627
The MatchMaker,Movie,0.4248327612876892,0.9744659662246704,-1.1230885982513428,0.22215422987937927,0.7169736623764038,1.131818413734436,-0.3257664442062378,0.4185754358768463
The Big Lebowski,Movie,-0.24235911667346954,-0.4442296028137207,0.07575388252735138,0.7664201259613037,-0.6079208254814148,0.1988683044910431,-0.7908468842506409,1.207372784614563
Saving Private Ryan,Movie,1.5931668281555176,-0.5999709963798523,-0.39553380012512207,0.3233503997325897,0.06720535457134247,-0.21564936637878418,-0.21430528163909912,-1.0051462650299072
American History X,Movie,1.2895960807800293,-1.200723648071289,-0.5780084133148193,0.8339572548866272,0.014919755980372429,0.044398434460163116,-0.6215030550956726,0.03882381692528725
"Lock, Stock and Two Smoking Barrels",Movie,0.7229138612747192,0.1499090939760208,0.3440992832183838,0.3495568633079529,0.9671521186828613,-0.7002596855163574,0.945923388004303,0.8762600421905518
The Truman Show,Movie,-0.13484251499176025,1.7547378540039062,0.0855814665555954,0.3487948775291443,-0.3521639406681061,-0.007417166605591774,-1.1328843832015991,-0.3938266634941101
Armageddon,Movie,-0.34218713641166687,-0.2956094741821289,-0.5522054433822632,1.583397626876831,0.14071746170520782,-0.9562193155288696,0.4103645086288452,0.13023024797439575
Rounders,Movie,-0.6759880185127258,0.37307465076446533,0.13509900867938995,-0.27423202991485596,0.025429539382457733,0.7862628698348999,-0.42858731746673584,-1.086003303527832
The Parent Trap,Movie,1.2429840564727783,0.3605000674724579,0.4593312740325928,0.15558700263500214,-0.6383527517318726,-0.5691307783126831,1.0759482383728027,0.9039512276649475
Wild Things,Movie,-0.9293417930603027,0.17793935537338257,0.28812092542648315,-0.6054027080535889,0.5811680555343628,0.30186039209365845,0.7578459978103638,-0.4974621534347534
Blade,Movie,0.004725738428533077,-0.6357429027557373,1.2284643650054932,0.30061760544776917,-1.1811550855636597,-0.5470438003540039,0.03485829383134842,1.1451417207717896
The Wedding Singer,Movie,0.1775553673505783,0.7363542914390564,-0.9182066321372986,-0.5591877102851868,-0.4829859435558319,0.4553678631782532,0.4105653166770935,0.41888242959976196
Meet Joe Black,Movie,0.35044947266578674,0.517337441444397,0.3804053068161011,-0.8424750566482544,-0.4286266565322876,-1.0679937601089478,0.26533767580986023,0.9855023622512817
Rush Hour,Movie,0.2869299650192261,-0.5438752174377441,-0.033082038164138794,0.30281585454940796,0.5735511779785156,-0.45004937052726746,0.4466819763183594,1.4521058797836304
Fear and Loathing in Las Vegas,Movie,0.379433274269104,0.5541990995407104,0.6472288370132446,0.6779167652130127,0.5627869367599487,0.5192859768867493,0.9474126100540161,0.5604543685913086
Deep Impact,Movie,-0.27599141001701355,0.7884815335273743,0.04309298098087311,1.8766467571258545,-0.558001697063446,-0.4874459207057953,-0.6718981266021729,0.6934402585029602
There's Something About Mary,Movie,0.2766670286655426,0.17287448048591614,-0.8579443693161011,0.2880409359931946,-0.6778122186660767,0.24170012772083282,-0.543437659740448,0.8001078367233276
The Faculty,Movie,-1.2169562578201294,0.7161027789115906,0.16590656340122223,0.5404420495033264,0.055413275957107544,-0.30367809534072876,0.6664729714393616,1.335864782333374
A Bug's Life,Movie,0.7404124736785889,-1.2031984329223633,0.7599846124649048,0.2913144528865814,0.25081589818000793,-1.0724009275436401,-0.22736097872257233,-0.8728468418121338
Out of Sight,Movie,0.14083048701286316,0.6734902858734131,-0.40276038646698,-0.042686715722084045,-0.3673647344112396,0.09605684131383896,0.3194747567176819,1.213207483291626
Mulan,Movie,0.17193758487701416,-0.2178618162870407,0.28467875719070435,0.05442242696881294,-0.8999406099319458,-0.01412827055901289,1.173267126083374,-1.6342395544052124
Practical Magic,Movie,0.5128019452095032,1.4648576974868774,-0.0365353599190712,0.38276180624961853,0.8183900117874146,-0.16633664071559906,-0.13197487592697144,1.5887326002120972
The Thin Red Line,Movie,-0.8264155983924866,-0.14585651457309723,0.3041766285896301,-0.5465102195739746,0.34736645221710205,-0.858203649520874,-0.28626734018325806,-0.7099847197532654
Pleasantville,Movie,0.3340611457824707,0.6735957264900208,0.5976498126983643,0.8962269425392151,-0.04599031060934067,0.7512776851654053,0.48818379640579224,1.0443446636199951
You've Got Mail,Movie,-0.03331691026687622,0.030211584642529488,-0.5021135210990906,0.6070575714111328,-1.5036535263061523,0.26820528507232666,-0.84652179479599,0.41296038031578064
What Dreams May Come,Movie,1.1754988431930542,-0.8554775714874268,0.07994993031024933,-0.0006916888523846865,0.7260946035385132,-0.21336716413497925,-1.1222755908966064,0.054084278643131256
Rushmore,Movie,-0.3435322046279907,0.7708587646484375,0.26700717210769653,0.8010812997817993,0.20516753196716309,-0.5345124006271362,0.5219302773475647,0.35827094316482544
The Mask of Zorro,Movie,0.45885851979255676,-0.3270139694213867,-0.7087111473083496,1.2261416912078857,0.5262224674224854,-0.6432410478591919,-0.1739889532327652,0.20638766884803772
A Perfect Murder,Movie,-0.1442427933216095,0.4685867726802826,-0.40427255630493164,0.08183899521827698,-1.1542930603027344,0.16472254693508148,0.6541631817817688,0.7745183110237122
Dark City,Movie,0.012071624398231506,0.549963653087616,0.46089351177215576,0.7921962738037109,0.2724629044532776,-0.927839457988739,0.13729475438594818,-0.29665112495422363
Ever After: A Cinderella Story,Movie,1.708250880241394,-0.5000917911529541,0.630074679851532,0.23677994310855865,0.4004243314266205,-0.4405873417854309,0.4881044030189514,0.65498948097229
Godzilla,Movie,-0.38276800513267517,-0.020366579294204712,1.1888445615768433,0.477835476398468,0.6643849611282349,-1.3761066198349,0.3620263934135437,0.5505896806716919
Shakespeare in Love,Movie,1.0977014303207397,0.4968544840812683,0.19312472641468048,-0.06415137648582458,0.5745977163314819,-0.9209985136985779,0.014955535531044006,-0.9415173530578613
Can't Hardly Wait,Movie,0.4775841534137726,-0.7812435626983643,-0.16102245450019836,1.2950108051300049,0.1082686185836792,0.7741638422012329,-0.23446372151374817,-0.7104116678237915
Small Soldiers,Movie,-0.03972046822309494,1.159319281578064,-1.2214696407318115,0.3298698365688324,-0.05526244640350342,-0.3360745310783386,0.18980950117111206,0.5015724301338196
Snake Eyes,Movie,-0.6418444514274597,0.29432451725006104,-0.49228501319885254,-0.10577915608882904,-0.7359986305236816,-0.8517431020736694,-0.3406522274017334,0.8510773181915283
The Prince of Egypt,Movie,0.40264713764190674,-1.3356869220733643,-0.8876991271972656,-0.8550809621810913,0.003422053763642907,0.6477530598640442,-0.0024358206428587437,0.7251651287078857
Stepmom,Movie,0.8138054609298706,0.3113422095775604,0.006680086255073547,-0.8766817450523376,-1.0953845977783203,-0.5409424304962158,-0.40616050362586975,-0.04935038834810257
The Waterboy,Movie,-0.046051423996686935,1.0899076461791992,-0.6945998668670654,-0.6891342997550964,-0.4829859435558319,0.23176106810569763,0.4105653166770935,0.6424892544746399
Blast from the Past,Movie,0.15245172381401062,-0.10289567708969116,-0.02517503686249256,-0.05741317570209503,0.03930841386318207,0.5696730017662048,-1.6242924928665161,0.865265965461731
Star Trek: Insurrection,Movie,-0.8848623633384705,-0.5883157253265381,-0.03522411733865738,1.0183292627334595,0.6466017961502075,-1.2934221029281616,0.04657740145921707,0.441961407661438
The Man in the Iron Mask,Movie,-0.006931598763912916,-0.06640265882015228,-0.18381521105766296,0.40769949555397034,0.21581926941871643,-1.7716206312179565,0.5358883738517761,0.8766980767250061
Enemy of the State,Movie,-0.16924656927585602,0.10072875767946243,-0.23596139252185822,0.18579483032226562,1.0063567161560059,-0.6649013757705688,-1.1062066555023193,0.7892003655433655
The Celebration,Movie,0.6407971382141113,-0.3101663589477539,-1.2119383811950684,0.00524463364854455,0.878769040107727,-0.6860657930374146,-0.5351234078407288,0.11073531955480576
Urban Legend,Movie,-0.09412658214569092,-0.9058430194854736,0.26127997040748596,-0.765408992767334,0.5919299721717834,-0.02079225331544876,0.9994322061538696,0.543016254901886
Fallen,Movie,0.30128389596939087,-0.07146529853343964,-1.0675914287567139,0.22716401517391205,0.8748201727867126,0.1041831523180008,0.3734685182571411,0.749749481678009
Ronin,Movie,1.023644208908081,-0.9004366397857666,0.2185797095298767,0.521294355392456,0.34241288900375366,0.20317873358726501,-0.7773364782333374,-0.3561999797821045
Lost in Space,Movie,-0.5463520288467407,-0.11888638138771057,-0.1950460970401764,1.682396411895752,-0.25564488768577576,-1.0235124826431274,-1.0062824487686157,0.9368967413902283
Bride of Chucky,Movie,1.5389388799667358,0.660490870475769,0.1985422521829605,0.3391520380973816,-0.4696946144104004,0.06667124480009079,-1.4286292791366577,0.8713569045066833
Pi,Movie,0.736057698726654,0.1033838763833046,-0.4021165072917938,0.7694986462593079,-0.7669700384140015,0.47824880480766296,0.12195077538490295,0.9892219305038452
The Horse Whisperer,Movie,0.495618999004364,0.5188579559326172,0.8743642568588257,0.5781602263450623,0.8547717332839966,0.941731333732605,-0.20774634182453156,0.09563186019659042
Happiness,Movie,-0.008491523563861847,1.2828385829925537,0.44635331630706787,-0.08508177101612091,0.2143975794315338,-0.1350610852241516,-0.26535549759864807,1.726664423942566
Patch Adams,Movie,0.4430244565010071,-0.1315155029296875,-0.9667640924453735,-1.0307495594024658,-0.4477185010910034,-0.23029258847236633,-0.29141274094581604,0.8147004842758179
Sphere,Movie,0.3947022557258606,-0.6270935535430908,-1.1245648860931396,-0.3909958004951477,0.1644340306520462,-1.2593311071395874,0.07474459707736969,0.5238639712333679
U.S. Marshals,Movie,-0.7110694050788879,-0.28164705634117126,-0.9541243314743042,0.39895397424697876,0.07220280170440674,-0.9730280637741089,-0.1828833669424057,0.7160946130752563
Six Days Seven Nights,Movie,-0.026918426156044006,0.7521063685417175,0.8629448413848877,0.5912033915519714,-1.016007900238037,0.3159440755844116,0.597277045249939,1.218609094619751
Deep Rising,Movie,-0.6884242296218872,-0.28111618757247925,-0.10021612048149109,0.33603549003601074,1.1965078115463257,-1.0134683847427368,0.21714657545089722,0.4034118950366974
Lethal Weapon 4,Movie,-1.0577940940856934,-0.49666911363601685,0.2500464916229248,0.4465433955192566,-0.45519259572029114,-0.6398352980613708,1.3233075141906738,0.03712807595729828
Elizabeth,Movie,-0.7467784285545349,-0.1719025820493698,-0.7535214424133301,0.018681582063436508,-1.1392544507980347,-0.21853552758693695,-0.30097073316574097,-1.293632984161377
The Negotiator,Movie,-0.8469295501708984,-0.6938101053237915,0.5322661995887756,0.4113108515739441,0.06134989485144615,0.4996327757835388,-0.4191352128982544,0.7847309112548828
54,Movie,-0.9635019302368164,-0.23346123099327087,-0.2433738112449646,-1.4392892122268677,0.22388693690299988,-0.16374818980693817,-0.4415530860424042,-0.16920718550682068
Hope Floats,Movie,0.5168083906173706,0.8755754232406616,-0.07417596131563187,0.14399084448814392,-0.7190326452255249,0.8222562074661255,-0.9734479188919067,1.4754767417907715
Sliding Doors,Movie,0.3305083215236664,0.22358465194702148,-0.8520037531852722,0.13664653897285461,0.5002188086509705,-0.8902458548545837,0.34000980854034424,-0.762365460395813
Buffalo '66,Movie,-0.5773603320121765,-0.4502856135368347,0.9463183283805847,-0.7349175810813904,-0.026601877063512802,0.024590691551566124,-0.9838273525238037,0.47008001804351807
Psycho,Movie,-0.6247780919075012,0.11582448333501816,-0.9524139165878296,-0.5542418956756592,-0.6228216290473938,0.19706754386425018,-0.49635857343673706,-0.5578615069389343
Halloween H20: 20 Years Later,Movie,0.07255235314369202,1.1080527305603027,-1.5125529766082764,-0.38700711727142334,0.31575343012809753,-0.07138615101575851,-0.35027602314949036,1.002941608428955
Disturbing Behavior,Movie,-0.08858668804168701,0.08302250504493713,-0.0293051116168499,-0.22530892491340637,1.5945913791656494,-0.018442433327436447,-0.03039061650633812,0.6415137648582458
Mercury Rising,Movie,0.7663384675979614,-1.2590596675872803,0.4855233132839203,1.1293425559997559,0.08399398624897003,-0.2372305691242218,0.6009753346443176,0.11926661431789398
Run Lola Run,Movie,0.06933343410491943,0.4487003982067108,-0.04533342272043228,-1.2586276531219482,0.2646753489971161,0.22765497863292694,-0.7745214104652405,-0.3572961390018463
City of Angels,Movie,1.2626488208770752,0.8759667277336121,0.39283686876296997,-0.31874242424964905,0.19615928828716278,0.6849410533905029,0.4086480140686035,0.06539300084114075
Half Baked,Movie,-0.4198254942893982,0.6557614207267761,0.589741587638855,-0.456072062253952,0.24746081233024597,-0.8333831429481506,0.8908174633979797,0.2444629669189453
He Got Game,Movie,0.5128048658370972,-0.22931192815303802,0.8174296617507935,0.3098037838935852,-1.472630500793457,-0.3781474530696869,-0.22850936651229858,1.0157817602157593
Antz,Movie,-0.2839687466621399,-1.1005358695983887,0.6099382042884827,-0.06817881762981415,0.3165471851825714,0.8375739455223083,-0.005290201865136623,0.5872050523757935
A Simple Plan,Movie,-0.07608483731746674,0.5103713274002075,0.5530005693435669,-0.8240469098091125,0.5260487198829651,0.24138814210891724,0.1463971585035324,0.1725146770477295
Vampires,Movie,-0.12938711047172546,0.09395712614059448,1.4690333604812622,0.7719230651855469,-1.0006976127624512,-0.510330319404602,-0.31499868631362915,0.5144457221031189
Velvet Goldmine,Movie,-0.015311464667320251,0.02943631075322628,0.00969022512435913,-0.29253026843070984,1.1506913900375366,0.8380064964294434,-0.23411819338798523,0.07660083472728729
Following,Movie,0.26160335540771484,-0.1049291342496872,0.6049840450286865,0.8980138301849365,0.9667830467224121,-0.3264877200126648,-0.5734086632728577,1.0105373859405518
I Stand Alone,Movie,0.4839244484901428,0.33358657360076904,1.0593056678771973,0.2534421682357788,-0.7370098829269409,0.34560322761535645,-0.6202515959739685,0.1174827516078949
Great Expectations,Movie,-0.11775752902030945,1.6565486192703247,0.8759955167770386,0.9749850630760193,0.7951012849807739,0.2257077693939209,-0.16473451256752014,-0.2978944182395935
The Avengers,Movie,0.05357981473207474,-0.5975842475891113,-0.4233969748020172,-0.5627826452255249,-0.5126997232437134,0.2499886006116867,-0.12603361904621124,0.05112040042877197
The Legend of 1900,Movie,0.8755673170089722,-0.0004670657217502594,-0.5523454546928406,0.6769775152206421,0.859331488609314,-0.19650769233703613,0.18173210322856903,0.9949842691421509
I Still Know What You Did Last Summer,Movie,-0.3457169532775879,1.0913937091827393,0.9394394159317017,1.1703468561172485,-0.5763611793518066,-0.2929181158542633,0.32757753133773804,0.23875758051872253
The Siege,Movie,-0.938748300075531,-0.1283273994922638,-0.24806851148605347,0.695831835269928,0.48972287774086,-1.4999228715896606,0.6762322187423706,0.36870047450065613
Kuch Kuch Hota Hai,Movie,0.7475072145462036,-0.0538337379693985,-0.3015003502368927,0.716067910194397,-0.038127679377794266,-0.15657658874988556,-1.5253247022628784,-0.6639975309371948
Soldier,Movie,0.7109978199005127,-0.3080332577228546,-0.09810557961463928,1.0503315925598145,0.12893660366535187,0.4930957853794098,0.6095454096794128,0.9894336462020874
A Night at the Roxbury,Movie,0.2166498899459839,-0.4904729127883911,-0.013578018173575401,0.8813201189041138,0.8034003376960754,-1.355699062347412,-0.32407912611961365,-0.14677780866622925
Sam Pillsbury,Director,-0.0008141347207129002,1.3059773445129395,-0.4876944422721863,0.364420086145401,0.3703698217868805,-1.0681573152542114,0.019720084965229034,1.0707118511199951
Thomas Jahn,Director,-0.37784817814826965,-1.1402549743652344,-0.0014319217298179865,0.2070326805114746,0.009409340098500252,-0.589485764503479,0.7577143311500549,0.972370982170105
Mark Waters,Director,0.23737533390522003,0.6321641206741333,0.12703417241573334,1.347092866897583,-0.008568946272134781,-0.011034980416297913,0.7331275939941406,0.5531868934631348
Nick Cassavetes,Director,0.9296146631240845,-0.24505400657653809,0.5433798432350159,1.3337782621383667,-0.47353601455688477,-0.07893459498882294,-0.629871129989624,-0.8226908445358276
Kevin Allen,Director,-0.00858403742313385,0.5013024806976318,0.6980494260787964,1.2023191452026367,0.6924285292625427,0.0033883810974657536,0.03272739052772522,0.5184637308120728
Andy Cadiff,Director,0.7642948627471924,0.7284039855003357,-0.5266364812850952,0.7281094789505005,-0.016515135765075684,0.5304314494132996,0.4022536277770996,0.7591307759284973
Mark Pellington,Director,0.9465416669845581,-0.4525195360183716,1.0599936246871948,0.2454027533531189,0.0049150981940329075,-0.6281372308731079,-0.585345983505249,0.2724558115005493
Bob Koherr,Director,0.5734725594520569,0.02979324758052826,-0.003161185421049595,-0.19232340157032013,-0.7547451853752136,0.5271226763725281,-0.5493271946907043,1.3172770738601685
Stephen Kay,Director,0.7300573587417603,-0.005659724120050669,0.7142027616500854,1.335221290588379,0.2601138949394226,-0.5329018831253052,-0.7729687690734863,0.0195300430059433
Tom Schulman,Director,0.00032825395464897156,1.1625120639801025,0.7294297218322754,-0.4473811686038971,-0.4525214731693268,-0.01343865878880024,0.9076927900314331,0.9038426280021667
William Nicholson,Director,1.4496850967407227,-0.800847589969635,-0.5368428826332092,-0.793973445892334,0.00256495364010334,-0.5162988901138306,-0.6438671350479126,0.011974339373409748
Michael Davis,Director,-0.8848556876182556,0.2512839138507843,-1.1698499917984009,1.1588387489318848,0.0037384522147476673,-0.9047822952270508,-0.8849939703941345,-0.07190067321062088
Andy Wilson,Director,-0.8029979467391968,-0.7702026963233948,0.5518767833709717,-0.23339924216270447,0.004816528409719467,-0.579852819442749,-0.02383735217154026,0.027119899168610573
Neil LaBute,Director,0.6940575242042542,0.38133013248443604,0.1291334331035614,-0.48722028732299805,1.4307944774627686,-0.4043539762496948,-0.7944291830062866,1.268836498260498
Robert Downey Sr.,Director,1.028439998626709,0.5847815275192261,-0.5802372097969055,-0.5705424547195435,-0.43465426564216614,0.0024516023695468903,-0.4310532808303833,1.0266071557998657
Lionel C. Martin,Director,1.8546147346496582,0.5217211842536926,0.7816756963729858,0.5216244459152222,-0.00869003962725401,0.0033260039053857327,-0.5171170234680176,0.010361328721046448
John Patrick Kelley,Director,1.581664800643921,1.2262235879898071,0.3327411115169525,0.0007514195749536157,0.3345378339290619,0.34235039353370667,-1.0148379802703857,0.008407296612858772
Tony Kaye,Director,0.9703778624534607,0.33651041984558105,-0.2842751443386078,0.277517169713974,0.002719864249229431,0.013440114445984364,-1.5778952836990356,0.01247806753963232
Guy Ritchie,Director,0.5171032547950745,-0.42766451835632324,-0.6877208352088928,0.6778757572174072,1.2551887035369873,-0.6218721866607666,0.2223132699728012,0.9412743449211121
Nancy Meyers,Director,1.4821152687072754,0.599601149559021,0.2518097460269928,0.5011789798736572,-0.3365594148635864,-0.946387529373169,0.7834160923957825,0.8554663062095642
Frank Coraci,Director,-0.5320608615875244,0.7303485870361328,-0.34981197118759155,0.36282238364219666,-0.234352707862854,-0.9163490533828735,-0.15280257165431976,0.8486490249633789
Tony Bancroft,Director,-0.10206606984138489,0.08488567173480988,1.0131710767745972,0.02456660568714142,0.5668419599533081,-0.00862097181379795,0.43770813941955566,-1.3464326858520508
Terrence Malick,Director,0.07682587206363678,-0.17521661520004272,0.2595950961112976,-0.9864886999130249,0.06059302017092705,-0.31130528450012207,-1.324527382850647,0.3915244936943054
Gary Ross,Director,0.29627764225006104,1.0237083435058594,0.3169499635696411,0.8758900761604309,0.02051357552409172,-1.0039091110229492,0.06354516744613647,0.9236428737640381
Harry Elfont,Director,1.2253926992416382,0.12342213094234467,-0.7046411633491516,0.8731182217597961,0.6889336109161377,0.3810151219367981,-0.49146413803100586,0.14591701328754425
Brenda Chapman,Director,0.8707101345062256,-1.2208466529846191,-0.3329221308231354,-0.31697356700897217,-0.0009947752114385366,-0.7603188157081604,-0.002109110588207841,0.5576238036155701
Randall Wallace,Director,-0.011651577427983284,-0.005382486619055271,-0.8086032271385193,0.7184439897537231,0.8040288090705872,-1.4011027812957764,-0.3809901773929596,0.030266504734754562
Thomas Vinterberg,Director,0.8711452484130859,-1.0300636291503906,0.5502290725708008,0.00432612793520093,0.43698224425315857,-0.37798357009887695,-0.8374801874160767,0.033988699316978455
Jamie Blanks,Director,-0.03644063323736191,-1.5831390619277954,-0.0014953138306736946,-0.3761701285839081,-0.5190846920013428,-0.005554098170250654,0.35871633887290955,0.9258781671524048
Darren Aronofsky,Director,1.3260774612426758,0.710521936416626,-0.33407148718833923,1.1166609525680542,-0.2644211947917938,-0.49647051095962524,-0.26188331842422485,0.41856831312179565
Shekhar Kapur,Director,-0.37989845871925354,-0.9887199997901917,0.15300852060317993,0.25164616107940674,-0.9068855047225952,-1.2468600273132324,-0.5153919458389282,-0.612374484539032
Mark Christopher,Director,0.1365816295146942,-0.746486485004425,-0.7482030391693115,-0.5383772253990173,0.7432013750076294,-0.7277825474739075,-0.6654742956161499,-0.7285036444664001
Peter Howitt,Director,0.3671579658985138,0.3383568525314331,-0.27172592282295227,-0.2318141758441925,0.2703232169151306,-0.6275705695152283,-0.0744069516658783,1.1355969905853271
Vincent Gallo,Director,0.40541723370552063,0.014564305543899536,0.3313327431678772,0.019069746136665344,-0.0034485748037695885,0.010381915606558323,-1.0614793300628662,1.4678577184677124
David Nutter,Director,-0.0343247726559639,0.03416014835238457,-0.0037589063867926598,-0.8993722796440125,0.07457247376441956,-0.0044510746374726295,-0.015074241906404495,1.585031509399414
Tom Tykwer,Director,-0.07427233457565308,-0.40852734446525574,-0.5185726284980774,-0.15356799960136414,0.8956019878387451,-0.4875014126300812,-1.2202095985412598,0.25908058881759644
Eric Darnell,Director,1.0846848487854004,-0.925883412361145,0.3177143335342407,-0.7741270065307617,0.0065619791857898235,0.28984156250953674,-0.005419059656560421,0.5380805134773254
Christopher Nolan,Director,0.12685716152191162,0.027253933250904083,1.6442067623138428,0.7334082722663879,0.5130515098571777,-0.7591170072555542,0.05104384571313858,0.9867948293685913
Gaspar Noé,Director,0.21318987011909485,0.17456455528736115,0.9734570980072021,1.3122624158859253,-0.3712656497955322,-0.23775991797447205,-0.8383581042289734,0.02942115254700184
Karan Johar,Director,0.19528816640377045,0.13940361142158508,0.5843917727470398,-0.4518353044986725,0.0035678246058523655,-0.8019925355911255,-1.2158600091934204,0.5563673377037048
Why Do Fools Fall in Love,Movie,0.023220036178827286,-0.7993958592414856,1.145846962928772,0.7915098667144775,-0.7359728813171387,1.1575963497161865,-0.41701462864875793,-1.1441013813018799
The X Files,Movie,1.1924457550048828,-0.7652693390846252,1.2913439273834229,0.3731585144996643,-0.7460470199584961,-0.06078941375017166,-0.3428992033004761,0.9788944125175476
BASEketball,Movie,1.6157140731811523,-0.05441594868898392,-0.02068665251135826,0.2610418498516083,-0.3593769073486328,0.0705496147274971,-0.5476285219192505,1.1657432317733765
Six-String Samurai,Movie,-0.002863968489691615,0.15145018696784973,-1.0057083368301392,-0.6521544456481934,0.026654141023755074,-0.36993929743766785,1.0058233737945557,-0.44363126158714294
L'ennui,Movie,0.09807173907756805,-0.931477427482605,0.7274723052978516,-0.46666204929351807,-0.3729502260684967,-0.9565591216087341,0.26903820037841797,1.1917920112609863
SLC Punk!,Movie,0.38548654317855835,-1.0634527206420898,-0.1889447420835495,-1.239197015762329,-0.025307301431894302,0.014757789671421051,-0.314893513917923,0.38182708621025085
The Replacement Killers,Movie,-0.8044445514678955,-0.09716180711984634,0.4504845440387726,0.35520800948143005,-0.16048336029052734,-0.9833968281745911,0.8411812782287598,1.309924840927124
Taxi,Movie,-1.810389518737793,-0.0888466089963913,-0.6651760339736938,0.18898507952690125,0.15888002514839172,-0.396096795797348,0.34042924642562866,0.10061322152614594
Croupier,Movie,0.5149657726287842,-1.1263432502746582,0.1958618015050888,-1.0312532186508179,0.009730793535709381,0.12372085452079773,0.07384596765041351,0.02783743292093277
Bulworth,Movie,0.8753451704978943,-0.1720249056816101,-0.196419820189476,-0.5385669469833374,-0.5592766404151917,0.43069225549697876,-0.8208914995193481,-0.06516259163618088
Dirty Work,Movie,0.36111897230148315,0.30340495705604553,1.415452003479004,1.7324488162994385,0.13714726269245148,0.016096267849206924,-0.287898987531662,0.3572245240211487
Apt Pupil,Movie,-0.3647618591785431,-1.0858168601989746,0.3615834414958954,0.21555949747562408,1.006481409072876,-0.14289791882038116,-0.5538663864135742,-0.344518780708313
Doctor Dolittle,Movie,-0.6309593915939331,-0.3105667233467102,0.31679749488830566,-0.2581896185874939,-0.29910406470298767,-0.4891856908798218,-1.2309942245483398,0.3748965263366699
Species II,Movie,0.3281102180480957,-0.7075935006141663,0.7724843621253967,0.7251492738723755,0.6491934657096863,-0.16743028163909912,-0.10444732755422592,-0.9325571656227112
Celebrity,Movie,1.199948787689209,-0.17886242270469666,-0.8564226627349854,0.011584408581256866,0.43105360865592957,0.445140540599823,0.05250301957130432,0.3552990257740021
Very Bad Things,Movie,-0.691053569316864,-0.29777735471725464,0.22844785451889038,0.725247859954834,-0.03351464495062828,0.04970899969339371,-0.6290484070777893,-0.796939492225647
Madeline,Movie,0.4112423062324524,1.2066818475723267,-0.13860616087913513,1.0823287963867188,-0.8871188163757324,0.6280421614646912,0.4021488428115845,-0.45174509286880493
The Last Days of Disco,Movie,0.8436530828475952,-0.6111236810684204,-0.47443246841430664,-0.15640492737293243,-0.49701279401779175,0.4842498004436493,-0.7250746488571167,0.38185521960258484
The Big Hit,Movie,1.0205012559890747,-0.04336490109562874,-0.6844375133514404,1.0993516445159912,-0.3982105553150177,-0.4768630266189575,0.1477087140083313,0.9369721412658691
Blues Brothers 2000,Movie,-0.49418842792510986,-0.9965726733207703,0.17264245450496674,-0.15688377618789673,0.8679088354110718,-0.0694136694073677,-0.5850921869277954,0.8311434984207153
Gods and Monsters,Movie,0.5793097019195557,0.35435450077056885,-0.5196158289909363,-0.061035215854644775,-0.42427387833595276,-0.18793876469135284,0.9401757717132568,0.5895019769668579
The Red Violin,Movie,-0.5653638243675232,-0.013968916609883308,0.8966320753097534,0.0007763447938486934,-0.9044066667556763,0.9355183839797974,-0.6238066554069519,-0.5771581530570984
Mighty Joe Young,Movie,1.237868309020996,0.3415936827659607,-0.29937875270843506,1.2480603456497192,-0.5273992419242859,0.761344313621521,0.17064371705055237,0.21077632904052734
The Object of My Affection,Movie,0.7128164768218994,0.19175350666046143,0.21187317371368408,-0.9043083786964417,-0.6650249361991882,-0.1496831774711609,-0.30726373195648193,-0.3454465866088867
Twilight,Movie,0.5574467182159424,0.7465448975563049,0.4120568335056305,-1.3099868297576904,-0.822934091091156,-0.8918246030807495,-0.7045451998710632,0.4575755000114441
Pokémon: The First Movie - Mewtwo Strikes Back,Movie,-0.5697306394577026,-0.210124209523201,0.011780984699726105,-0.9489201307296753,1.0001147985458374,-0.012774921953678131,-0.002638411009684205,-1.4336704015731812
Belly,Movie,-0.39690303802490234,0.9686646461486816,0.3515565097332001,1.1921457052230835,-0.984403669834137,-0.40837037563323975,-1.0454022884368896,0.06311330199241638
Les Misérables,Movie,0.13948102295398712,1.2883068323135376,0.8374326825141907,-0.13944990932941437,-1.075439453125,0.1461649090051651,-0.5455823540687561,0.36539602279663086
Waking Ned Devine,Movie,-0.17089438438415527,-0.3180007338523865,-0.03198300674557686,0.16532792150974274,-0.028839075937867165,1.007735013961792,-1.1093283891677856,0.7092644572257996
